site_id,lat,lon,timestamp,observed,predicted,residual,model_version,siteengname,countyen,townshipen,basinen,riveren,Arsenic,Biochemical Oxygen Demand,Cadmium,Chemical Oxygen Demand,Chloride,Coliform Group,Conductivity,Copper,Dissolved Oxygen,Dissolved Oxygen Saturation,Hexavalent Chromium,Lead,Manganese,Mercury,NH3-N,Nickel,Nitrate-Nitrogen,Nitrite-Nitrogen,River Pollution Index,Selenium,Silver,Suspended Solid,Temperature,Total Organic Carbon,Total-Phosphate,Water Temperature,Zinc,pH,year,index,absolute_residual,is_anomaly,direction,threshold
1021,25.034898,121.483509,2021-01-07 12:17:00,1.5,1.3423435536195705,0.15765644638042953,Gradient Boosting,Huajhian Bridge,Taipei City,Banciao District,Danshuei River,Sindian River,0.0003,1.5,0.001,4.4,4.4,220000.0,124.0,0.001,8.3,86.0,0.002,0.003,0.022,0.0003,0.48,0.005,0.62,0.026,1.5,0.001,0.001,20.4,12.7,0.82,0.121,17.2,0.01,7.34,2021,62,0.15765644638042953,False,normal,0.4044246213148957
1022,25.0012058,121.6214397,2021-01-07 10:48:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Shenkeng Jhongjheng Bridge,New Taipei City,Shenkeng District,Danshuei River,Jingmei River,0.0003,1.0,0.001,4.0,,27000.0,107.0,0.004,9.8,97.6,0.002,0.003,0.025,0.0003,0.08,0.005,0.65,0.008,1.5,0.001,0.001,21.7,14.5,0.84,0.081,15.3,0.007,7.63,2021,63,0.003237702172003587,False,normal,0.4044246213148957
1022,25.0012058,121.6214397,2025-10-09 10:45:36,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Shenkeng Jhongjheng Bridge,New Taipei City,Shenkeng District,Danshuei River,Jingmei River,,2.2,,11.3,,7600.0,234.0,,7.6,98.7,,,,,0.32,,,,1.0,,,2.8,29.8,,,28.6,,7.75,2025,64,0.04288671797889254,False,normal,0.4044246213148957
1022,25.0012058,121.6214397,2026-07-07 10:46:09,1.5,1.2878057476559477,0.21219425234405231,Gradient Boosting,Shenkeng Jhongjheng Bridge,New Taipei City,Shenkeng District,Danshuei River,Jingmei River,0.0004,2.0,0.001,6.6,,22000.0,181.0,0.005,8.1,107.2,0.002,0.003,0.011,0.0003,0.61,0.005,0.59,,1.5,,0.001,2.8,32.4,,0.094,29.8,0.036,7.76,2026,65,0.21219425234405231,False,normal,0.4044246213148957
1023,24.9920531,121.572045,2021-01-07 11:40:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Wanshou Bridge,Taipei City,Wunshan District,Danshuei River,Jingmei River,0.0003,1.6,0.001,6.3,,84000.0,127.0,0.001,9.2,91.7,0.002,0.003,0.021,0.0003,0.21,0.005,0.85,0.025,1.5,0.001,0.001,32.8,14.5,1.02,0.145,15.3,0.015,7.53,2021,66,0.003237702172003587,False,normal,0.4044246213148957
1023,24.9920531,121.572045,2025-10-09 11:35:42,2.0,2.0771651118929673,-0.07716511189296726,Gradient Boosting,Wanshou Bridge,Taipei City,Wunshan District,Danshuei River,Jingmei River,,4.7,,18.3,,4500.0,276.0,,8.0,107.6,,,,,0.6,,,,2.0,,,5.0,30.9,,,31.0,,7.61,2025,67,0.07716511189296726,False,normal,0.4044246213148957
1023,24.9920531,121.572045,2026-07-07 11:36:29,1.5,1.494722743165691,0.005277256834308908,Gradient Boosting,Wanshou Bridge,Taipei City,Wunshan District,Danshuei River,Jingmei River,0.0006,3.3,0.001,8.6,,2400.0,217.0,0.002,7.4,99.2,0.002,0.003,0.037,0.0003,0.46,0.005,1.01,,1.5,,0.001,4.1,33.6,,0.134,30.7,0.012,7.53,2026,68,0.005277256834308908,False,normal,0.4044246213148957
1024,24.9792661,121.5532681,2025-10-09 12:26:09,1.5,1.342931570805801,0.15706842919419906,Gradient Boosting,Bao Bridge,New Taipei City,Sindian District,Danshuei River,Jingmei River,,3.1,,11.4,,13000.0,268.0,,7.1,94.8,,,,,0.47,,,,1.5,,,6.6,32.0,,,30.2,,7.62,2025,69,0.15706842919419906,False,normal,0.4044246213148957
1024,24.9792661,121.5532681,2026-07-07 12:27:06,1.5,1.414631850350819,0.08536814964918094,Gradient Boosting,Bao Bridge,New Taipei City,Sindian District,Danshuei River,Jingmei River,0.0006,1.3,0.001,5.3,,5900.0,220.0,0.002,6.3,85.9,0.002,0.003,0.034,0.0003,0.22,0.005,1.17,,1.5,,0.001,6.6,34.2,,0.134,31.4,0.01,7.26,2026,70,0.08536814964918094,False,normal,0.4044246213148957
1024,24.9792661,121.5532681,2021-01-07 12:32:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Bao Bridge,Taipei City,Sindian District,Danshuei River,Jingmei River,0.0003,1.9,0.001,8.9,,69000.0,132.0,0.001,8.9,89.3,0.002,0.003,0.03,0.0003,0.27,0.005,0.96,0.033,1.5,0.001,0.001,24.4,14.0,1.08,0.139,15.6,0.012,7.37,2021,71,0.003237702172003587,False,normal,0.4044246213148957
1031,25.179209,121.582273,2021-01-04 14:06:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Upper Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,0.0054,1.0,0.001,7.5,,120.0,368.0,0.009,9.6,102.7,0.002,0.003,0.05,0.0003,0.06,0.005,0.55,0.002,1.0,0.001,0.001,8.6,17.3,0.66,0.119,16.7,0.039,3.34,2021,72,0.04288671797889254,False,normal,0.4044246213148957
1031,25.179209,121.582273,2025-10-08 10:45:46,1.5,1.5949341742586043,-0.09493417425860429,Gradient Boosting,Upper Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,,3.6,,12.6,,10.0,2980.0,,7.7,99.0,,,,,0.1,,,,1.5,,,1.0,25.6,,,26.2,,2.4,2025,73,0.09493417425860429,False,normal,0.4044246213148957
1031,25.179209,121.582273,2026-07-06 14:20:54,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Upper Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,0.0165,1.0,0.001,5.8,,10.0,1300.0,0.01,7.9,101.2,0.002,0.003,0.188,0.0003,0.06,0.005,0.14,,1.0,,0.001,1.5,30.1,,0.253,25.8,0.091,2.72,2026,74,0.04288671797889254,False,normal,0.4044246213148957
1032,25.226953,121.630624,2021-01-04 14:56:11,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,0.0012,1.2,0.001,5.0,,4300.0,136.0,0.004,9.5,100.4,0.002,0.003,0.055,0.0003,0.05,0.005,0.59,0.003,1.5,0.001,0.001,42.1,18.9,0.64,0.11,18.1,0.03,4.54,2021,75,0.003237702172003587,False,normal,0.4044246213148957
1032,25.226953,121.630624,2025-10-08 11:36:17,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,,1.0,,6.1,,85.0,408.0,,8.3,109.1,,,,,0.05,,,,1.0,,,2.2,28.6,,,30.1,,3.9,2025,76,0.04288671797889254,False,normal,0.4044246213148957
1032,25.226953,121.630624,2026-07-06 14:55:24,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Huang River Bridge,New Taipei City,Jinshan District,Huang River,Huang River,0.0003,1.0,0.001,4.2,,400.0,260.0,0.004,8.0,105.8,0.002,0.003,0.126,0.0003,0.06,0.005,0.44,,1.0,,0.001,1.8,29.8,,0.028,29.9,0.028,4.2,2026,77,0.04288671797889254,False,normal,0.4044246213148957
1033,25.227357,121.630912,2021-01-04 15:27:08,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,No. 40 Bridge,New Taipei City,Jinshan District,Huang River,Huang River,0.0011,1.0,0.001,6.3,,2900.0,133.0,0.004,9.5,101.1,0.002,0.005,0.05,0.0003,0.05,0.005,0.58,0.001,1.5,0.001,0.001,33.2,19.2,0.67,0.104,18.2,0.016,4.53,2021,78,0.003237702172003587,False,normal,0.4044246213148957
1033,25.227357,121.630912,2025-10-08 12:06:22,1.5,1.494722743165691,0.005277256834308908,Gradient Boosting,No. 40 Bridge,New Taipei City,Jinshan District,Huang River,Huang River,,3.6,,8.8,,540.0,408.0,,8.2,107.6,,,,,0.05,,,,1.5,,,3.0,27.1,,,29.9,,3.9,2025,79,0.005277256834308908,False,normal,0.4044246213148957
1034,25.0317969,121.834769,2021-01-07 08:06:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Sinliaoda Bridge,New Taipei City,Shuangsi District,Shuangsi,Shuangsi,0.0003,1.0,0.001,4.0,,31000.0,58.0,0.002,10.0,102.3,0.002,0.003,0.028,0.0003,0.02,0.005,0.41,0.003,1.5,0.001,0.001,44.0,13.7,0.75,0.072,16.4,0.011,7.19,2021,80,0.003237702172003587,False,normal,0.4044246213148957
1034,25.0317969,121.834769,2025-10-09 07:55:15,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sinliaoda Bridge,New Taipei City,Shuangsi District,Shuangsi,Shuangsi,,2.1,,10.2,,3300.0,127.0,,7.5,95.3,,,,,0.24,,,,1.0,,,10.8,27.3,,,27.8,,7.39,2025,81,0.04288671797889254,False,normal,0.4044246213148957
1034,25.0317969,121.834769,2026-07-07 07:55:49,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Sinliaoda Bridge,New Taipei City,Shuangsi District,Shuangsi,Shuangsi,0.0003,1.2,0.001,4.0,,35000.0,102.0,0.002,8.0,103.5,0.002,0.003,0.017,0.0003,0.19,0.005,0.17,,1.0,,0.001,1.4,27.6,,0.055,28.0,0.01,7.38,2026,82,0.04288671797889254,False,normal,0.4044246213148957
1035,25.02071,121.9095289,2021-01-07 08:52:48,2.25,2.523305249363899,-0.273305249363899,Gradient Boosting,Gongliaoda Bridge,New Taipei City,Gongliao District,Shuangsi,Shuangsi,0.0003,1.0,0.001,4.0,,46000.0,63.0,0.002,9.8,98.5,0.002,0.003,0.021,0.0003,0.02,0.005,0.44,0.004,2.25,0.001,0.001,82.3,14.2,0.98,0.075,15.7,0.007,7.02,2021,83,0.273305249363899,False,normal,0.4044246213148957
1035,25.02071,121.9095289,2025-10-09 08:45:08,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Gongliaoda Bridge,New Taipei City,Gongliao District,Shuangsi,Shuangsi,,2.1,,10.3,,2800.0,140.0,,7.7,99.6,,,,,0.08,,,,1.0,,,4.2,29.3,,,28.7,,7.27,2025,84,0.04288671797889254,False,normal,0.4044246213148957
1035,25.02071,121.9095289,2026-07-07 08:46:24,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Gongliaoda Bridge,New Taipei City,Gongliao District,Shuangsi,Shuangsi,0.0006,1.0,0.001,4.0,,270.0,121.0,0.002,8.0,104.8,0.002,0.005,0.019,0.0003,0.05,0.005,0.15,,1.0,,0.001,2.5,29.2,,0.026,29.5,0.01,7.28,2026,85,0.04288671797889254,False,normal,0.4044246213148957
1036,24.8241889,121.251659,2021-01-04 11:31:25,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Hochih Weir,Taoyuan County,Longtan District,Danshuei River,Dahan River,0.0005,1.2,0.001,4.5,,850.0,193.0,0.001,9.6,102.4,0.002,0.003,0.006,0.0003,0.02,0.005,0.25,0.005,1.0,0.001,0.001,5.9,18.3,0.78,0.032,17.6,0.004,8.05,2021,86,0.04288671797889254,False,normal,0.4044246213148957
1036,24.8241889,121.251659,2025-10-08 08:36:23,1.5,1.3518030071340166,0.14819699286598342,Gradient Boosting,Hochih Weir,Taoyuan County,Longtan District,Danshuei River,Dahan River,,1.0,,5.3,,230.0,190.0,,6.9,86.7,,,,,0.02,,,,1.5,,,20.5,28.1,,,26.0,,7.59,2025,87,0.14819699286598342,False,normal,0.4044246213148957
1036,24.8241889,121.251659,2026-07-06 07:01:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Hochih Weir,Taoyuan County,Longtan District,Danshuei River,Dahan River,0.0007,1.0,0.001,4.0,,27000.0,226.0,0.003,7.4,90.3,0.002,0.003,0.029,0.0003,0.09,0.005,0.55,,1.5,,0.001,23.6,27.7,,0.037,24.0,0.015,7.48,2026,88,0.003237702172003587,False,normal,0.4044246213148957
1037,25.0583333,121.8199167,2021-01-04 07:44:01,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Diolin Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,0.0003,1.0,0.001,4.5,,30000.0,131.0,0.002,10.0,103.1,0.002,0.003,0.011,0.0003,0.02,0.005,0.54,0.006,1.0,0.001,0.001,5.6,15.8,0.76,0.041,16.8,0.005,7.02,2021,89,0.04288671797889254,False,normal,0.4044246213148957
1037,25.0583333,121.8199167,2025-10-08 09:30:26,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Diolin Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,,1.0,,4.0,,650.0,197.0,,7.8,101.7,,,,,0.03,,,,1.0,,,4.4,29.5,,,28.8,,8.15,2025,90,0.04288671797889254,False,normal,0.4044246213148957
1037,25.0583333,121.8199167,2026-07-06 07:27:53,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Diolin Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,0.0003,1.0,0.001,4.0,,27000.0,153.0,0.004,7.9,101.3,0.002,0.003,0.009,0.0003,0.05,0.005,0.26,,1.0,,0.001,1.6,27.2,,0.028,27.6,0.029,7.97,2026,91,0.04288671797889254,False,normal,0.4044246213148957
1038,25.0881539,121.82867,2021-01-04 08:19:50,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Hodon Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,0.0003,1.0,0.001,4.6,,7900.0,155.0,0.003,10.0,103.4,0.002,0.003,0.016,0.0003,0.05,0.005,0.65,0.003,1.0,0.001,0.001,5.2,16.1,0.84,0.044,16.7,0.013,7.02,2021,92,0.04288671797889254,False,normal,0.4044246213148957
1038,25.0881539,121.82867,2025-10-08 10:08:30,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Hodon Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,,1.0,,4.8,,430.0,256.0,,8.1,105.6,,,,,0.05,,,,1.0,,,3.2,28.7,,,28.7,,8.4,2025,93,0.04288671797889254,False,normal,0.4044246213148957
1038,25.0881539,121.82867,2026-07-06 08:05:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,Hodon Station,New Taipei City,Rueifang District,Danshuei River,Keelung River,0.0003,1.0,0.001,4.0,,24000.0,186.0,0.004,7.9,101.6,0.002,0.003,0.01,0.0003,0.08,0.005,0.23,,1.0,,0.001,1.4,27.4,,0.028,28.0,0.021,7.54,2026,94,0.04288671797889254,False,normal,0.4044246213148957
1039,24.9682222,121.4046111,2021-01-04 15:52:26,4.0,4.170961837585603,-0.1709618375856028,Gradient Boosting,Hocungein Intake,New Taipei City,Shulin District,Danshuei River,Dahan River,0.001,5.4,0.001,18.1,,2700.0,683.0,0.007,6.0,64.8,0.002,0.003,0.137,0.0003,2.4,0.021,4.07,0.568,4.0,0.001,0.001,18.4,18.6,4.13,0.609,19.0,0.027,7.57,2021,95,0.1709618375856028,False,normal,0.4044246213148957
1039,24.9682222,121.4046111,2025-10-08 12:56:11,2.25,2.2374551877352196,0.012544812264780436,Gradient Boosting,Hocungein Intake,New Taipei City,Shulin District,Danshuei River,Dahan River,,7.4,,21.1,,440000.0,418.0,,12.9,173.6,,,,,0.24,,,,2.25,,,11.8,33.1,,,31.0,,8.41,2025,96,0.012544812264780436,False,normal,0.4044246213148957
1039,24.9682222,121.4046111,2026-07-06 13:11:00,1.5,1.4967622978279964,0.003237702172003587,Gradient Boosting,Hocungein Intake,New Taipei City,Shulin District,Danshuei River,Dahan River,0.0009,1.0,0.001,4.0,,56000.0,230.0,0.003,7.6,101.5,0.002,0.003,0.063,0.0003,0.12,0.005,0.85,,1.5,,0.001,39.9,33.6,,0.116,30.2,0.016,7.93,2026,97,0.003237702172003587,False,normal,0.4044246213148957
1041,24.8956389,121.3737769,2021-01-04 07:27:17,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,SingSin Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,0.0003,1.0,0.001,6.2,,900.0,140.0,0.001,9.7,97.7,0.002,0.003,0.005,0.0003,0.02,0.005,0.63,0.004,1.0,0.001,0.001,2.0,17.8,0.55,0.035,15.5,0.003,7.74,2021,98,0.04288671797889254,False,normal,0.4044246213148957
1041,24.8956389,121.3737769,2025-10-08 13:52:15,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,SingSin Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,,1.0,,4.0,,200.0,172.0,,9.3,122.0,,,,,0.03,,,,1.0,,,2.6,32.1,,,29.0,,8.77,2025,99,0.04288671797889254,False,normal,0.4044246213148957
1041,24.8956389,121.3737769,2026-07-06 14:06:00,1.0,1.0428867179788925,-0.04288671797889254,Gradient Boosting,SingSin Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,0.0003,1.0,0.001,4.0,,29000.0,135.0,0.002,8.4,108.3,0.002,0.003,0.005,0.0003,0.07,0.005,0.54,,1.0,,0.001,1.9,32.7,,0.03,28.0,0.008,8.04,2026,100,0.04288671797889254,False,normal,0.4044246213148957
1042,24.934632,121.374865,2021-01-04 08:09:31,2.25,2.461393061845684,-0.21139306184568385,Gradient Boosting,Sansia Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,0.0009,2.3,0.001,13.7,,100000.0,249.0,0.001,7.3,76.4,0.002,0.003,0.06,0.0003,1.36,0.005,1.32,0.151,2.25,0.001,0.001,7.5,17.6,2.3,0.227,17.3,0.01,7.43,2021,101,0.21139306184568385,False,normal,0.4044246213148957
1042,24.934632,121.374865,2025-10-08 14:35:00,4.5,4.572350584364795,-0.07235058436479491,Gradient Boosting,Sansia Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,,7.1,,23.1,,1200000.0,312.0,,5.2,67.6,,,,,2.93,,,,4.5,,,22.2,31.8,,,29.4,,7.63,2025,102,0.07235058436479491,False,normal,0.4044246213148957
1042,24.934632,121.374865,2026-07-06 14:53:51,2.0,1.5908862065783371,0.4091137934216629,Gradient Boosting,Sansia Bridge,New Taipei City,Sansia District,Danshuei River,Sansia River,0.0006,3.4,0.001,8.6,,430000.0,191.0,0.003,7.5,99.8,0.002,0.003,0.04,0.0003,0.51,0.005,0.82,,2.0,,0.001,8.3,32.4,,0.14,29.8,0.01,7.89,2026,103,0.4091137934216629,True,high,0.4044246213148957
1045,25.018754,121.3623481,2021-01-06 08:47:43,4.5,4.592685531705534,-0.09268553170553417,Gradient Boosting,Geolooda Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,0.0042,13.8,0.001,35.6,,45000.0,2730.0,0.019,6.9,76.2,0.002,0.003,0.042,0.0003,15.2,0.007,3.42,0.371,4.5,0.001,0.001,16.0,16.0,6.99,5.63,20.0,0.042,7.48,2021,104,0.09268553170553417,False,normal,0.4044246213148957
1045,25.018754,121.3623481,2025-10-01 08:40:31,4.5,4.598201861045249,-0.09820186104524886,Gradient Boosting,Geolooda Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,,14.4,,38.2,,62000.0,2640.0,,6.6,85.1,,,,,16.4,,,,4.5,,,19.2,30.8,,,28.7,,7.83,2025,105,0.09820186104524886,False,normal,0.4044246213148957
1045,25.018754,121.3623481,2026-07-08 08:36:32,4.5,4.592685531705534,-0.09268553170553417,Gradient Boosting,Geolooda Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,0.004,8.4,0.001,30.8,,31000.0,2510.0,0.013,8.6,113.4,0.002,0.003,0.061,0.0003,12.0,0.005,5.45,,4.5,,0.001,9.5,33.0,,3.42,29.0,0.04,7.69,2026,106,0.09268553170553417,False,normal,0.4044246213148957
1046,24.9970219,121.33995,2021-01-06 09:25:48,5.5,5.271142908691076,0.22885709130892362,Gradient Boosting,Gueishan Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,0.0024,19.7,0.001,38.1,,64000.0,1560.0,0.015,6.8,70.9,0.002,0.003,0.053,0.0003,9.11,0.008,3.27,0.594,5.5,0.001,0.001,18.0,15.0,6.68,2.92,18.0,0.04,7.39,2021,107,0.22885709130892362,False,normal,0.4044246213148957
1046,24.9970219,121.33995,2025-10-01 09:16:33,6.0,5.674341539811032,0.3256584601889676,Gradient Boosting,Gueishan Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,,18.4,,34.2,,52000.0,1850.0,,6.4,84.7,,,,,9.62,,,,6.0,,,14.4,30.3,,,28.6,,7.84,2025,108,0.3256584601889676,False,normal,0.4044246213148957
1046,24.9970219,121.33995,2026-07-08 09:20:02,3.25,3.260761894418963,-0.010761894418962914,Gradient Boosting,Gueishan Bridge,Taoyuan County,Gueishan District,Nankan River,Nankan River,0.0025,2.7,0.001,22.2,,64000.0,1650.0,0.008,9.3,123.6,0.002,0.003,0.057,0.0003,4.59,0.005,4.55,,3.25,,0.001,7.3,35.0,,2.09,30.1,0.024,7.52,2026,109,0.010761894418962914,False,normal,0.4044246213148957
1047,25.0116481,121.3091139,2021-01-06 13:13:00,6.5,6.290791905301395,0.2092080946986048,Gradient Boosting,Dakwai River Bridge,Taoyuan County,Taoyuan District,Nankan River,Nankan River,0.002,20.7,0.001,53.4,,220000.0,1290.0,0.21,5.8,61.4,0.002,0.004,0.24,0.0003,9.77,0.012,2.19,0.517,6.5,0.001,0.001,35.3,16.0,9.45,2.25,18.6,0.112,7.34,2021,110,0.2092080946986048,False,normal,0.4044246213148957
1047,25.0116481,121.3091139,2025-10-01 13:15:28,5.0,5.019527266029783,-0.019527266029783164,Gradient Boosting,Dakwai River Bridge,Taoyuan County,Taoyuan District,Nankan River,Nankan River,,7.9,,34.2,,370000.0,1560.0,,5.9,81.2,,,,,7.55,,,,5.0,,,14.4,35.8,,,32.2,,7.85,2025,111,0.019527266029783164,False,normal,0.4044246213148957
1047,25.0116481,121.3091139,2026-07-08 13:17:17,5.0,5.072877206659188,-0.07287720665918762,Gradient Boosting,Dakwai River Bridge,Taoyuan County,Taoyuan District,Nankan River,Nankan River,0.002,9.0,0.001,40.4,,570000.0,1160.0,0.032,5.2,72.1,0.002,0.003,0.112,0.0003,5.01,0.006,2.35,,5.0,,0.001,12.1,34.0,,1.64,32.1,0.037,7.55,2026,112,0.07287720665918762,False,normal,0.4044246213148957
1048,25.0557331,121.2809569,2021-01-06 13:55:00,6.0,5.808387420106666,0.19161257989333436,Gradient Boosting,Nankan River Bridge,Taoyuan County,Lujhu District,Nankan River,Nankan River,0.0007,33.3,0.001,52.9,,65000.0,870.0,0.116,7.5,79.0,0.002,0.003,0.205,0.0003,6.15,0.011,4.7,0.37,6.0,0.001,0.005,30.0,16.0,9.2,1.75,18.1,0.123,7.04,2021,113,0.19161257989333436,False,normal,0.4044246213148957
1048,25.0557331,121.2809569,2025-10-01 14:05:35,4.5,4.598201861045249,-0.09820186104524886,Gradient Boosting,Nankan River Bridge,Taoyuan County,Lujhu District,Nankan River,Nankan River,,11.8,,32.2,,40000.0,1200.0,,7.0,96.4,,,,,3.74,,,,4.5,,,19.2,35.2,,,32.7,,8.01,2025,114,0.09820186104524886,False,normal,0.4044246213148957
1048,25.0557331,121.2809569,2026-07-08 14:07:19,1.5,2.167412684430289,-0.667412684430289,Gradient Boosting,Nankan River Bridge,Taoyuan County,Lujhu District,Nankan River,Nankan River,0.0015,2.8,0.001,22.9,,16000.0,794.0,0.012,8.7,123.5,0.002,0.003,0.065,0.0003,0.84,0.007,3.86,,1.5,,0.001,7.9,36.0,,0.761,33.5,0.025,7.45,2026,115,0.667412684430289,True,low,0.4044246213148957
1049,25.1021389,121.2507778,2021-01-06 14:36:24,7.75,6.946244502608603,0.8037554973913972,Gradient Boosting,Tianliao Bridge,Taoyuan County,Dayuan District,Nankan River,Nankan River,0.002,32.5,0.001,57.2,,170000.0,1120.0,0.07,7.9,84.4,0.002,0.007,0.117,0.0003,7.51,0.015,2.86,0.447,7.75,0.001,0.001,132.0,15.0,7.64,1.51,18.3,0.045,7.28,2021,116,0.8037554973913972,True,high,0.4044246213148957
1049,25.1021389,121.2507778,2025-10-01 14:45:00,4.5,4.7371914283020295,-0.23719142830202955,Gradient Boosting,Tianliao Bridge,Taoyuan County,Dayuan District,Nankan River,Nankan River,,9.7,,29.5,,70000.0,1120.0,,5.6,77.9,,,,,2.95,,,,4.5,,,31.5,34.1,,,32.5,,7.74,2025,117,0.23719142830202955,False,normal,0.4044246213148957
1049,25.1021389,121.2507778,2026-07-08 14:48:00,2.75,3.003153121936461,-0.2531531219364611,Gradient Boosting,Tianliao Bridge,Taoyuan County,Dayuan District,Nankan River,Nankan River,0.0016,3.7,0.001,25.0,,74000.0,1030.0,0.024,7.7,107.8,0.002,0.003,0.113,0.0003,1.25,0.007,3.8,,2.75,,0.001,11.8,36.0,,1.05,33.3,0.031,7.65,2026,118,0.2531531219364611,False,normal,0.4044246213148957
1050,24.9884964,121.2837103,2021-01-06 11:26:00,5.0,5.019527266029783,-0.019527266029783164,Gradient Boosting,Hontia Bridge,Taoyuan County,Taoyuan District,Nankan River,Jiiadong River,0.0008,11.0,0.001,37.1,,180000.0,562.0,0.009,6.4,67.4,0.002,0.003,0.169,0.0003,8.23,0.011,2.81,0.359,5.0,0.001,0.001,14.5,16.0,7.73,1.38,17.3,0.032,7.27,2021,119,0.019527266029783164,False,normal,0.4044246213148957
1050,24.9884964,121.2837103,2025-10-01 11:05:21,5.75,5.639524997814461,0.11047500218553896,Gradient Boosting,Hontia Bridge,Taoyuan County,Taoyuan District,Nankan River,Jiiadong River,,6.7,,33.5,,230000.0,629.0,,4.2,55.8,,,,,8.61,,,,5.75,,,14.5,34.5,,,29.6,,7.58,2025,120,0.11047500218553896,False,normal,0.4044246213148957
1050,24.9884964,121.2837103,2026-07-08 11:06:03,2.25,2.571615315406589,-0.32161531540658883,Gradient Boosting,Hontia Bridge,Taoyuan County,Taoyuan District,Nankan River,Jiiadong River,0.0012,2.5,0.001,24.2,,98000.0,466.0,0.007,7.8,102.7,0.002,0.003,0.126,0.0003,2.51,0.01,3.42,,2.25,,0.001,10.6,35.0,,0.788,30.4,0.02,7.26,2026,121,0.32161531540658883,False,normal,0.4044246213148957
